bootstrap_id,mae,rmse,r2,mape_pct
340,3.298563516820868,4.77424324326651,0.10961481705022913,12.170607320213984
341,2.8239734530175715,3.3735612151801915,0.34743623554939407,13.06819371072515
342,3.0721330744418966,3.838557300943623,-0.5321676359123408,12.425097478576404
343,2.3145801431683792,3.1087052927357988,0.07150596922967056,10.206313830541813
344,3.6144849793452742,4.276853358563916,0.1439293645278411,15.211455741904881
345,3.8733213224683793,4.900240324386503,0.008632762368731228,15.891947043173332
346,2.951235460345753,3.730561331684649,0.24624467981743714,12.646829931713132
347,3.787069589451942,5.0139834998052475,0.06118764375290464,15.353940706719346
348,4.2019591609371005,4.8260291541493325,0.21044327417641018,16.751803170726387
349,2.6649909635571394,3.2315800028823776,0.29269777547610554,11.343789568085965
350,2.8558356923577493,3.6746601443024085,0.3728307679858559,11.991396214900396
351,2.981069044789634,3.72990213198984,0.0805814989228768,12.091445198210215
352,2.9938887049769383,3.988090471779677,0.22122814831498916,12.037627821529222
353,3.4130381228248843,4.222406172827341,0.08712436307259697,15.15276883999744
354,3.241671632289278,3.917742408968658,0.3294620893396143,13.335174983146523
355,3.789844912712559,4.806768215915091,0.10935996839339523,15.47024425907521
356,3.002868113912232,4.3921848772429515,0.18717273205863738,11.35229226239491
357,3.693607556659028,5.006730671587317,0.056618194075200856,14.103059915081817
358,3.5049558929632427,4.250698877330366,0.03138945774101709,15.858872027266626
359,3.2867795921398835,4.233527977609709,0.3409450786459268,13.262657317341672
360,3.177314270152504,4.1859514694740785,0.2429774900497148,12.337881641545428
361,3.3418988731856363,4.003779809185956,0.056275606484285645,14.654567805591135
362,2.5625565140197484,3.828127829585321,0.2453370252285132,10.19339510767533
363,4.04986102976544,5.198924990799898,-0.03170933284854094,15.764823360343108
364,2.1598588794103493,2.7197013519430357,-0.1411547328156224,9.5318155027946
365,2.809091945364006,3.520402835303406,0.37144820962703606,11.699253692297395
366,3.438485265823499,4.845826934299946,0.19037113126855298,12.590235089210292
367,3.3229047725150664,4.366339992132771,-0.025262989183759466,14.35355154539657
368,3.5532598039215664,4.951121320629579,0.05101221341143081,14.307723113704881
369,2.8085535714285705,3.968456324003406,0.03429692826097208,12.096377798301704
370,2.5901022515066625,3.573211055749251,-0.20733086787415544,10.450990968810423
371,4.289793417366944,5.575942383913322,-0.046876100717739844,16.64655656284236
372,3.5167888231049993,4.352851905102529,0.16224511064584224,14.151339322842288
373,3.4603010638598874,4.67540527419477,-0.11437127961418736,13.329331002562492
374,3.4111256578388955,4.0769922258581115,0.0884783375321706,14.825282027636597
375,3.7735613523187044,4.805912830231749,0.1185825089018624,15.022364268077784
376,2.6753059587471326,3.511092381790674,0.4065091708824923,10.711118905834454
377,2.5997116296013343,3.1531209073986686,0.4542922841310555,11.643553404764564
378,3.2433583877995633,4.162246682737691,0.24959203200529012,13.352723672382538
379,3.9487467461732173,5.15784476206401,0.13516627802246584,15.40135813396281
380,2.9571385528959038,4.078896196783944,0.09844711588317934,12.575269915349546
381,3.264721518405342,4.012210045365972,0.16133711108906357,13.322800300249057
382,2.8706073727470804,3.620046303214667,-0.04562906781166576,12.13402814416119
